CategoryCode,ItemCode,DateID,DailySales
category_1,707549,2/25/2022,3
category_2,58361,2/4/2022,5
category_6,255311,4/25/2021,7
category_6,255275,4/24/2021,8
category_1,688349,4/13/2021,15
category_1,707549,1/23/2022,7
category_1,16079,5/25/2021,4
category_8,705365,2/13/2022,3
category_2,58361,4/24/2021,1
category_6,255335,1/9/2022,3
category_1,25667,1/29/2022,5
category_7,24443,4/4/2021,14
category_6,255257,1/23/2022,9
category_6,255281,1/2/2022,2
category_6,255281,12/5/2021,7
category_2,43847,4/4/2021,4
category_2,144089,12/18/2021,2
category_2,116279,2/5/2022,2
category_6,255257,12/5/2021,4
category_6,634043,4/15/2021,1
category_1,705797,4/10/2021,10
category_6,692843,5/21/2021,14
category_2,13871,2/13/2022,30
category_1,711401,1/14/2022,4
category_2,29075,4/15/2021,2
category_1,25667,6/21/2021,2
category_2,116279,2/13/2022,6
category_6,692831,4/10/2021,15
category_4,163709,12/5/2021,7
category_2,27161,4/15/2021,3
category_1,79691,2/5/2022,21
category_2,670715,4/10/2021,5
category_1,711401,1/23/2022,3
category_1,698633,4/16/2021,4
category_2,27161,12/18/2021,11
category_2,78677,2/4/2022,4
category_1,252821,4/13/2021,4
category_3,58955,12/23/2021,13
category_1,688343,12/23/2021,13
category_2,88007,4/13/2021,37
category_3,11279,2/13/2022,20
category_1,704297,1/14/2022,6
category_6,255293,12/31/2021,9
category_3,707075,2/25/2022,6
category_1,688343,4/15/2021,15
category_1,699839,2/25/2022,1
category_6,255269,1/9/2022,11
category_6,692843,12/18/2021,4
category_4,163709,1/14/2022,2
category_2,29075,2/19/2022,8
category_3,25229,1/2/2022,9
category_7,24443,12/19/2021,12
category_2,39821,5/21/2021,52
category_2,21485,1/2/2022,4
category_8,661787,12/23/2021,20
category_7,29627,12/18/2021,23
category_1,25667,2/4/2022,6
category_6,255257,2/25/2022,7
category_3,707075,4/13/2021,12
category_5,663143,12/30/2021,3
category_1,97307,2/19/2022,3
category_2,43847,1/14/2022,3
category_2,27161,1/9/2022,8
category_5,664721,1/2/2022,21
category_1,698633,12/31/2021,16
category_5,609011,1/2/2022,21
category_5,663143,6/21/2021,13
category_1,698633,4/10/2021,17
category_3,698075,4/18/2021,7
category_5,664721,1/14/2022,11
category_5,663143,4/13/2021,10
category_2,557405,12/31/2021,6
category_1,57983,1/15/2022,15
category_2,73535,2/5/2022,5
category_2,92483,12/19/2021,12
category_2,73535,1/30/2022,8
category_2,696323,4/4/2021,1
category_7,20093,12/23/2021,6
category_2,43847,4/24/2021,3
category_6,255257,4/12/2021,22
category_2,696323,6/21/2021,2
category_8,596207,2/27/2022,7
category_6,692843,4/4/2021,6
category_1,28319,4/15/2021,3
category_1,704297,1/29/2022,37
category_6,255329,12/19/2021,9
category_8,565025,2/27/2022,8
category_2,26279,4/4/2021,39
category_2,711383,12/19/2021,8
category_2,497285,2/19/2022,4
category_6,255329,4/16/2021,4
category_3,25229,5/21/2021,117
category_2,543389,6/21/2021,14
category_1,696443,5/25/2021,8
category_1,688343,1/14/2022,11
category_6,255293,4/24/2021,9
category_2,21485,1/23/2022,5
category_1,696443,5/21/2021,17
category_8,565025,4/13/2021,8
category_8,661787,2/25/2022,15
category_7,19949,1/15/2022,4
category_1,79691,12/18/2021,12
category_5,43487,12/19/2021,19
category_1,703307,6/21/2021,22
category_1,688379,2/19/2022,2
category_2,27161,4/24/2021,8
category_4,668759,1/14/2022,30
category_7,29627,1/2/2022,17
category_4,82193,4/25/2021,116
category_6,255353,1/29/2022,12
category_2,88007,4/4/2021,17
category_2,558617,12/18/2021,16
category_2,20573,2/19/2022,9
category_8,661787,5/25/2021,12
category_6,692831,4/24/2021,9
category_6,255299,4/12/2021,7
category_2,577277,4/10/2021,7
category_2,585071,2/5/2022,1
category_1,25667,2/13/2022,4
category_1,688379,4/12/2021,7
category_6,255353,4/18/2021,5
category_7,184589,2/25/2022,19
category_5,608483,4/16/2021,9
category_1,57983,6/21/2021,27
category_1,704297,4/12/2021,9
category_4,82193,2/19/2022,142
category_3,87977,4/16/2021,10
category_2,116279,4/15/2021,5
category_2,577277,4/13/2021,6
category_2,115043,4/10/2021,2
category_2,174911,4/10/2021,5
category_2,66041,1/29/2022,6
category_1,252821,1/14/2022,1
category_3,87977,12/19/2021,8
category_6,255335,5/25/2021,27
category_3,698075,4/10/2021,14
category_6,255293,2/5/2022,4
category_1,28319,12/19/2021,3
category_5,609011,12/30/2021,14
category_1,503711,2/4/2022,5
category_7,566891,4/24/2021,5
category_7,19949,1/2/2022,3
category_2,711371,12/23/2021,2
category_3,11279,4/25/2021,2
category_1,698633,8/20/2021,37
category_1,711401,4/13/2021,4
category_2,174911,12/31/2021,5
category_6,255299,2/19/2022,3
category_2,73535,1/1/2022,4
category_3,707075,12/31/2021,6
category_2,29075,1/2/2022,3
category_2,88007,1/23/2022,40
category_8,661787,1/29/2022,11
category_2,78677,2/19/2022,3
category_8,661781,2/4/2022,17
category_2,696323,4/16/2021,3
category_1,688343,12/5/2021,7
category_2,602639,12/19/2021,1
category_6,255353,12/18/2021,22
category_3,698075,1/1/2022,4
category_6,255371,4/13/2021,5
category_1,28271,8/20/2021,12
category_2,174911,4/15/2021,1
category_6,692831,1/30/2022,4
category_3,25229,8/20/2021,105
category_6,692861,4/18/2021,10
category_1,28271,2/27/2022,3
category_2,73535,6/21/2021,34
category_4,683195,12/30/2021,11
category_6,692843,6/21/2021,16
category_1,503711,12/5/2021,8
category_3,87977,4/15/2021,6
category_6,255293,4/15/2021,2
category_8,705365,1/2/2022,3
category_1,503711,12/30/2021,1
category_2,144089,4/12/2021,5
category_4,683195,12/19/2021,28
category_2,577277,2/27/2022,3
category_2,116279,12/18/2021,5
category_1,688349,1/29/2022,104
category_2,73535,1/15/2022,2
category_7,566891,12/30/2021,3
category_6,255377,12/31/2021,10
category_6,255275,12/5/2021,4
category_1,28319,4/16/2021,6
category_2,73535,1/23/2022,5
category_3,25229,12/23/2021,22
category_1,688379,1/1/2022,1
category_6,634043,4/18/2021,4
category_2,15701,4/16/2021,3
category_1,698633,4/15/2021,1
category_6,692825,4/25/2021,5
category_4,82193,4/15/2021,76
category_1,11519,1/14/2022,50
category_1,707549,12/18/2021,13
category_3,707075,2/5/2022,4
category_2,711371,8/20/2021,25
category_2,115043,12/30/2021,3
category_2,585071,1/2/2022,4
category_7,29627,4/13/2021,13
category_2,497285,1/15/2022,4
category_3,711035,2/25/2022,93
category_2,711371,6/21/2021,12
category_7,29627,4/18/2021,14
category_4,557711,1/29/2022,27
category_5,570311,5/21/2021,75
category_2,577277,12/31/2021,4
category_2,13871,1/1/2022,12
category_8,565025,5/25/2021,2
category_5,532943,8/20/2021,22
category_2,116279,12/5/2021,5
category_1,705797,12/19/2021,7
category_2,27161,1/22/2022,7
category_6,255281,2/19/2022,5
category_1,704297,1/30/2022,4
category_8,583109,5/21/2021,6
category_3,711035,4/18/2021,2
category_6,255317,12/23/2021,4
category_3,707075,5/25/2021,43
category_2,711371,1/14/2022,2
category_2,27161,12/30/2021,10
category_5,532943,2/25/2022,4
category_2,21485,4/25/2021,5
category_7,28445,2/19/2022,7
category_3,711035,12/30/2021,6
category_2,144089,1/14/2022,4
category_4,668759,4/16/2021,11
category_7,19949,5/21/2021,3
category_5,43487,6/21/2021,10
category_1,503711,1/15/2022,5
category_1,699839,4/12/2021,3
category_1,252821,2/25/2022,4
category_3,25229,1/9/2022,42
category_2,114677,8/20/2021,36
category_2,13871,1/22/2022,13
category_5,532943,1/2/2022,14
category_8,661787,12/31/2021,24
category_1,699839,5/25/2021,11
category_3,11279,1/2/2022,6
category_2,13871,12/23/2021,17
category_8,583109,1/2/2022,2
category_1,252821,5/21/2021,7
category_2,115043,6/21/2021,7
category_2,557423,8/20/2021,17
category_2,673367,4/16/2021,2
category_1,696443,1/14/2022,3
category_1,707747,4/13/2021,16
category_3,87977,4/18/2021,3
category_5,570311,5/25/2021,52
category_8,705365,5/25/2021,9
category_1,688361,5/25/2021,7
category_4,668759,4/25/2021,9
category_1,57983,2/27/2022,5
category_6,255329,2/13/2022,10
category_2,497285,5/25/2021,25
category_2,33845,1/1/2022,2
category_8,650207,4/25/2021,4
category_2,88007,12/5/2021,19
category_2,602639,4/13/2021,2
category_6,692861,5/21/2021,21
category_1,707747,1/2/2022,2
category_4,163709,12/30/2021,25
category_7,19949,1/23/2022,2
category_8,661787,4/12/2021,28
category_2,73535,12/18/2021,10
category_5,609011,4/4/2021,11
category_1,705797,1/30/2022,9
category_8,565025,1/1/2022,9
category_1,688343,4/4/2021,9
category_1,24587,1/23/2022,7
category_1,696443,12/30/2021,6
category_2,73535,12/19/2021,16
category_2,557405,1/2/2022,5
category_6,634043,12/31/2021,5
category_1,503711,12/18/2021,3
category_2,15701,12/23/2021,3
category_6,255371,1/30/2022,2
category_1,79691,4/12/2021,15
category_4,683195,2/27/2022,80
category_1,11519,2/13/2022,47
category_1,79691,2/25/2022,29
category_2,39821,2/27/2022,48
category_8,15845,1/14/2022,43
category_3,707075,1/9/2022,10
category_1,688379,12/30/2021,4
category_4,683195,2/13/2022,21
category_6,255389,2/27/2022,5
category_6,568793,5/25/2021,15
category_2,115043,4/15/2021,2
category_6,692861,2/13/2022,5
category_1,703307,4/13/2021,4
category_6,255281,5/25/2021,18
category_1,688379,8/20/2021,2
category_1,79691,4/25/2021,20
category_2,73535,4/16/2021,8
category_6,255257,12/18/2021,17
category_2,711383,5/25/2021,179
category_6,255335,12/31/2021,13
category_5,24527,12/31/2021,51
category_5,664721,4/4/2021,6
category_7,19949,5/25/2021,4
category_1,11519,1/29/2022,72
category_1,688379,1/29/2022,6
category_5,608483,12/5/2021,11
category_1,24587,4/25/2021,5
category_2,266135,4/12/2021,14
category_2,115043,2/5/2022,2
category_7,24443,2/5/2022,2
category_1,696443,4/4/2021,9
category_6,255311,1/23/2022,14
category_1,707747,1/1/2022,2
category_1,252821,4/25/2021,3
category_2,266135,8/20/2021,13
category_5,43487,12/31/2021,19
category_1,698633,4/13/2021,11
category_6,255299,1/23/2022,4
category_6,692861,1/1/2022,8
category_3,698075,12/19/2021,5
category_1,57983,2/4/2022,10
category_2,670715,1/1/2022,1
category_2,21485,2/19/2022,7
category_1,704297,4/24/2021,5
category_8,596207,1/15/2022,2
category_1,16079,1/29/2022,3
category_7,20093,1/22/2022,16
category_2,543389,12/19/2021,1
category_8,583109,12/18/2021,2
category_2,39821,1/30/2022,4
category_3,112991,2/25/2022,90
category_7,24443,12/30/2021,16
category_6,692825,5/21/2021,26
category_8,661787,6/21/2021,40
category_7,24443,4/24/2021,18
category_2,88007,12/23/2021,24
category_3,58955,4/4/2021,20
category_4,683195,12/31/2021,43
category_5,532943,12/23/2021,18
category_2,116279,2/27/2022,12
category_2,577277,8/20/2021,15
category_4,557711,12/5/2021,20
category_2,557423,1/15/2022,2
category_1,699839,2/27/2022,4
category_1,28319,2/5/2022,1
category_8,705371,12/18/2021,5
category_4,82193,5/21/2021,255
category_5,24527,4/13/2021,107
category_2,58361,1/15/2022,4
category_3,698075,1/30/2022,10
category_6,692861,12/5/2021,13
category_6,692825,2/25/2022,6
category_2,174911,5/25/2021,9
category_5,24527,1/30/2022,82
category_6,255257,1/2/2022,9
category_6,255275,5/21/2021,9
category_2,144089,1/23/2022,4
category_3,25229,1/14/2022,37
category_8,661781,12/23/2021,25
category_2,78677,4/16/2021,1
category_6,255275,12/19/2021,5
category_2,114677,6/21/2021,9
category_1,696443,2/13/2022,4
category_2,577277,1/15/2022,3
category_5,570311,4/25/2021,5
category_6,692825,4/13/2021,9
category_6,255329,5/21/2021,248
category_6,692825,4/10/2021,12
category_2,266135,12/18/2021,13
category_1,11519,2/19/2022,47
category_7,28445,12/18/2021,12
category_3,87977,4/4/2021,7
category_4,668759,4/24/2021,25
category_1,16079,1/23/2022,9
category_4,163709,4/10/2021,33
category_6,255329,12/18/2021,31
category_1,24587,12/5/2021,8
category_2,78677,8/20/2021,61
category_1,696443,1/29/2022,2
category_4,82193,4/13/2021,110
category_1,707747,12/30/2021,16
category_2,116279,4/24/2021,72
category_1,11519,12/23/2021,77
category_5,24527,12/18/2021,45
category_1,28271,2/5/2022,6
category_2,13871,1/29/2022,14
category_3,88211,4/13/2021,8
category_6,255257,6/21/2021,11
category_2,116279,12/31/2021,6
category_2,557423,12/30/2021,2
category_1,698633,2/13/2022,7
category_2,66041,1/2/2022,7
category_2,39821,12/19/2021,12
category_6,255389,2/19/2022,4
category_1,57983,1/29/2022,7
category_7,29627,5/25/2021,19
category_5,43487,1/23/2022,4
category_2,497285,4/10/2021,1
category_8,583109,1/1/2022,1
category_8,565025,2/4/2022,4
category_2,27161,4/25/2021,3
category_8,650207,12/23/2021,1
category_6,692825,2/5/2022,1
category_1,688361,12/19/2021,2
category_2,602639,1/22/2022,3
category_1,252821,1/22/2022,1
category_8,705365,4/24/2021,1
category_2,711371,12/18/2021,3
category_2,266135,1/1/2022,1
category_2,58361,1/14/2022,8
category_6,568793,2/5/2022,1
category_2,144089,1/30/2022,2
category_2,43847,12/23/2021,1
category_1,688343,1/2/2022,6
category_2,33845,1/2/2022,2
category_2,21485,2/25/2022,5
category_2,20573,1/15/2022,7
category_2,78677,1/23/2022,3
category_5,608483,1/1/2022,1
category_2,602639,5/25/2021,7
category_2,26279,12/23/2021,3
category_1,707549,1/1/2022,6
category_2,673367,4/4/2021,3
category_6,692861,2/5/2022,1
category_2,26279,4/12/2021,1
category_2,78677,2/25/2022,2
category_6,568793,1/22/2022,3
category_1,696443,12/31/2021,1
category_2,696323,12/23/2021,1
category_8,583109,4/4/2021,1
category_2,78677,12/5/2021,1
category_1,25667,1/22/2022,1
category_2,577277,12/19/2021,6
category_2,543389,1/15/2022,2
category_2,115043,4/18/2021,2
category_2,497285,2/27/2022,3
category_8,11675,1/30/2022,1
category_8,583109,4/15/2021,1
category_2,26279,1/14/2022,1
category_2,144089,4/4/2021,3
category_8,583109,1/22/2022,3
category_6,692825,2/19/2022,3
category_2,43847,12/5/2021,2
category_2,114677,12/5/2021,1
category_2,497285,1/29/2022,3
category_2,602639,4/4/2021,1
category_6,255269,2/25/2022,1
category_6,255269,2/4/2022,3
category_6,255311,1/1/2022,2
category_8,650207,2/25/2022,4
category_1,704297,1/23/2022,1
category_5,570311,4/10/2021,3
category_1,707549,12/5/2021,6
category_1,252821,1/23/2022,2
category_5,664721,1/23/2022,1
category_1,699839,12/30/2021,2
category_2,144089,1/22/2022,2
category_5,608483,1/23/2022,11
category_3,11279,4/15/2021,2
category_2,696323,2/27/2022,3
category_2,709637,1/9/2022,5
category_7,105545,2/4/2022,125
category_6,255275,5/25/2021,4
category_1,503711,5/21/2021,8
category_7,29627,1/22/2022,1
category_8,565025,1/30/2022,4
category_2,543389,2/5/2022,2
category_3,11279,5/25/2021,55
category_2,29075,4/13/2021,3
category_8,650207,12/18/2021,1
category_8,11675,6/21/2021,7
category_6,692861,1/9/2022,2
category_2,497285,12/5/2021,1
category_2,577277,4/12/2021,13
category_6,255335,2/4/2022,3
category_6,255269,8/20/2021,2
category_2,33845,1/14/2022,1
category_2,43847,1/9/2022,3
category_1,688343,1/23/2022,9
category_1,24587,4/4/2021,9
category_2,670715,4/18/2021,1
category_2,543389,4/15/2021,2
category_8,705365,12/5/2021,2
category_1,688349,12/19/2021,1
category_1,28271,4/18/2021,3
category_6,255275,2/27/2022,6
category_1,711401,8/20/2021,2
category_2,543389,1/30/2022,9
category_1,688361,4/18/2021,3
category_2,602639,8/20/2021,6
category_6,255275,1/15/2022,1
category_1,16079,8/20/2021,10
category_1,25667,4/16/2021,1
category_2,58361,4/25/2021,2
category_2,497285,1/9/2022,2
category_5,663143,2/19/2022,2
category_4,668759,12/5/2021,15
category_8,565025,12/5/2021,4
category_2,78677,4/10/2021,3
category_5,570311,4/15/2021,2
category_2,43847,12/30/2021,3
category_2,15701,12/18/2021,4
category_2,33845,2/4/2022,1
category_1,28319,2/25/2022,4
category_1,711401,6/21/2021,6
category_2,15701,12/30/2021,1
category_6,255389,12/19/2021,1
category_2,602639,2/5/2022,2
category_3,11279,2/4/2022,2
category_8,705365,4/4/2021,1
category_2,29075,12/23/2021,3
category_2,557405,1/15/2022,2
category_7,105545,2/5/2022,1
category_2,557405,4/25/2021,1
category_7,24443,1/29/2022,3
category_6,568793,4/15/2021,1
category_6,255299,4/15/2021,1
category_2,673367,2/19/2022,2
category_5,663143,2/25/2022,6
category_6,692825,1/22/2022,3
category_1,705797,12/5/2021,3
category_2,15701,2/27/2022,1
category_2,577277,4/4/2021,8
category_6,634043,2/19/2022,3
category_2,673367,1/30/2022,1
category_2,58361,1/30/2022,6
category_2,58361,1/23/2022,1
category_6,255353,4/15/2021,1
category_5,608483,2/27/2022,3
category_1,711401,12/18/2021,1
category_2,26279,12/19/2021,2
category_7,709751,2/4/2022,5
category_2,20573,4/25/2021,3
category_7,709751,2/5/2022,1
category_1,25667,4/13/2021,2
category_2,144089,4/15/2021,1
category_5,43487,4/16/2021,2
category_2,33845,1/30/2022,3
category_8,15845,1/29/2022,4
category_6,255269,4/18/2021,1
category_7,20093,1/14/2022,10
category_1,25667,12/30/2021,1
category_6,692825,1/15/2022,7
category_5,608483,1/30/2022,6
category_2,711371,4/15/2021,4
category_6,255377,4/15/2021,1
category_2,114677,12/19/2021,3
category_8,650207,12/19/2021,1
category_7,566891,4/10/2021,5
category_1,16079,1/15/2022,1
category_2,43847,4/25/2021,1
category_6,255275,4/25/2021,3
category_6,255371,1/9/2022,1
category_2,78677,4/4/2021,3
category_7,105545,12/30/2021,1
category_2,696323,12/5/2021,2
category_2,114677,2/27/2022,1
category_3,58955,1/9/2022,1
category_2,585071,2/19/2022,1
category_1,503711,4/13/2021,2
category_6,255317,4/15/2021,1
category_6,255377,1/30/2022,2
category_3,711035,1/22/2022,4
category_3,711035,1/2/2022,1
category_1,503711,4/25/2021,8
category_6,692825,1/23/2022,1
category_1,703307,1/29/2022,2
category_3,88211,2/4/2022,1
category_6,255371,2/13/2022,3
category_2,543389,1/9/2022,2
category_2,33845,4/13/2021,2
category_1,24587,1/22/2022,3
category_1,28271,2/25/2022,7
category_6,692831,4/18/2021,2
category_2,174911,1/23/2022,4
category_2,174911,1/2/2022,1
category_3,11279,4/13/2021,3
category_1,699839,2/5/2022,1
category_2,709637,2/27/2022,4
category_7,709751,12/23/2021,1
category_1,707549,12/19/2021,4
category_8,705371,2/4/2022,4
category_6,568793,1/1/2022,1
category_7,105545,12/19/2021,2
category_6,255335,1/1/2022,1
category_6,255377,1/14/2022,2
category_2,711371,4/16/2021,1
category_7,709751,12/19/2021,1
category_8,650207,1/9/2022,1
category_7,19949,12/19/2021,1
category_1,696443,2/4/2022,8
category_2,58361,12/18/2021,29
category_1,11519,2/14/2022,42
category_2,115043,12/10/2021,6
category_2,558617,2/15/2022,16
category_1,28319,2/15/2022,8
category_1,699839,12/21/2021,7
category_2,585071,1/13/2022,6
category_2,15701,5/17/2021,5
category_6,255353,6/23/2021,62
category_5,570311,5/17/2021,17
category_2,266135,1/20/2022,4
category_1,696443,1/11/2022,7
category_6,255269,11/21/2021,2
category_6,255281,1/11/2022,1
category_6,692831,1/18/2022,6
category_1,25667,5/17/2021,1
category_2,15701,6/23/2021,5
category_6,255335,2/11/2022,1
category_6,255293,8/7/2021,4
category_1,696443,10/31/2021,10
category_6,692861,12/21/2021,12
category_1,705797,2/2/2022,12
category_6,255275,1/13/2022,3
category_2,39821,8/7/2021,13
category_6,255371,10/31/2021,1
category_2,27161,2/1/2022,6
category_7,184589,2/10/2022,13
category_6,692843,1/26/2022,3
category_5,532943,11/13/2021,18
category_8,705365,12/22/2021,5
category_1,24587,12/22/2021,13
category_2,557423,8/7/2021,1
category_1,503711,10/31/2021,12
category_6,568793,11/27/2021,3
category_2,557405,1/26/2022,5
category_2,709637,5/17/2021,53
category_8,661787,2/1/2022,6
